CustomerID,Title,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
18420,NA,Riley,L,Stewart,2369 Teak St.,NA,San Carlos,California,United States,94070,618-555-0117,1960-04-17,Partial College,Professional,F,M,0,3,3,3,125215
18421,NA,Megan,E,Morgan,3030 Blackburn Ct.,NA,San Diego,California,United States,92102,615-555-0141,1960-08-16,Graduate Degree,Management,F,M,1,4,0,1,128136
18422,NA,Taylor,A,Jones,3350 Northridge Road,NA,Torrance,California,United States,90505,936-555-0123,1960-05-03,Bachelors ,Management,F,S,0,3,1,1,142229
18423,NA,Christian,S,Jones,202 Seaview Dr.,NA,San Carlos,California,United States,94070,690-555-0187,1954-08-04,Partial High School,Skilled Manual,M,S,0,2,0,2,106680
18424,NA,Samuel,NA,Williams,2656 Brook Way,NA,Fremont,California,United States,94536,862-555-0153,1954-07-12,High School,Professional,M,S,1,2,0,2,89863
18425,NA,Garrett,L,Brooks,635 Chickpea Ct.,NA,El Cajon,California,United States,92020,625-555-0130,1954-09-14,High School,Professional,M,M,0,2,0,2,97334
18426,NA,Luke,NA,Gonzales,3519 Brookside Drive,NA,Fremont,California,United States,94536,660-555-0153,1953-03-24,Graduate Degree,Management,M,M,1,2,0,3,117256
18427,NA,Justin,NA,Diaz,6386 Holiday Hill Dr,NA,Lebanon,Oregon,United States,97355,592-555-0152,1953-04-23,Graduate Degree,Management,M,M,1,2,0,3,123652
18428,NA,Alexis,NA,Henderson,2481 Scottsdale Rd.,NA,Portland,Oregon,United States,97205,876-555-0144,1953-02-21,Graduate Degree,Management,F,S,1,2,0,3,86787
18429,NA,Faith,R,Gonzales,5026 Clearbrook Drive,NA,Tacoma,Washington,United States,98403,458-555-0149,1953-03-14,Graduate Degree,Management,F,S,1,2,0,3,89444
14621,NA,Chloe,D,Morris,4827 Gilardy Drive,NA,Milwaukie,Oregon,United States,97222,679-555-0168,1962-08-08,Bachelors ,Professional,F,S,1,1,0,1,92657
18432,NA,Jordan,L,Lopez,6697 Ridge Park Drive,NA,Burlingame,California,United States,94010,987-555-0143,1938-04-08,Graduate Degree,Management,F,M,1,2,0,5,94246
18433,NA,Seth,M,Ross,3588 Green Valley Road,NA,Oak Bay,British Columbia,Canada,V8P,970-555-0180,1938-07-27,Graduate Degree,Management,M,M,0,2,0,5,127089
18434,NA,Clayton,NA,Stone,8924 Lindley Ct.,NA,Burlingame,California,United States,94010,145-555-0156,1938-02-01,Graduate Degree,Management,M,M,1,2,0,4,153455
18435,NA,Maria,I,Phillips,2650 Portside Ct,NA,Walla Walla,Washington,United States,99362,275-555-0132,1939-08-19,Graduate Degree,Management,F,S,1,2,0,5,94616
18436,NA,Richard,NA,Johnson,3128 Second Street,NA,Santa Monica,California,United States,90401,705-555-0155,1939-05-20,Graduate Degree,Management,M,M,0,2,0,4,140709
18437,NA,Isabella,A,Butler,4910 Melinda Court,NA,Long Beach,California,United States,90802,289-555-0111,1940-12-08,Graduate Degree,Management,F,M,1,2,0,5,94917
18438,NA,Sheila,J,Sanz,2153 Hooftrail Way,NA,Colma,California,United States,94014,538-555-0119,1941-03-24,Graduate Degree,Management,F,M,1,2,0,3,95344
18440,NA,Joe,NA,Ashe,4250 Cross Road,NA,Colma,California,United States,94014,563-555-0128,1941-11-04,Graduate Degree,Management,M,M,1,2,0,3,104071
18441,NA,Tabitha,A,Munoz,8423 Roundtree Court,NA,Beverly Hills,California,United States,90210,535-555-0163,1941-08-21,Graduate Degree,Management,F,M,1,2,0,5,87104
18442,NA,Mason,NA,Hill,1866 Seagull Court,NA,Marysville,Washington,United States,98270,618-555-0196,1941-03-02,Graduate Degree,Management,M,S,1,2,0,5,107209
18443,NA,Ross,NA,Lopez,8553 Wilson Lane,NA,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0188,1947-08-08,Partial High School,Clerical,M,M,1,2,1,2,38820
18444,NA,Shannon,NA,Chow,2715 Euclid Ave.,NA,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0154,1947-07-14,High School,Skilled Manual,F,S,1,2,0,4,20232
18445,NA,Colin,J,Li,9890 Bloching Circle,NA,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0157,1947-11-21,High School,Skilled Manual,M,M,1,2,0,4,24668
18446,NA,Larry,NA,Ramos,9521 Sun View Terr,NA,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0112,1947-02-18,High School,Skilled Manual,M,M,0,2,0,4,37904
18447,NA,Renee,NA,Ortega,9410 Ferry St.,NA,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0173,1948-09-24,Partial High School,Clerical,F,M,1,2,1,2,14443
18448,NA,Jennifer,S,Bailey,893 Thornwood Drive,NA,Long Beach,California,United States,90802,508-555-0164,1978-01-02,Partial College,Skilled Manual,F,M,1,2,0,0,70339
18449,NA,Derrick,NA,Ramos,5175 Reisling Court,NA,Cliffside,British Columbia,Canada,V8Y 1L1,527-555-0160,1977-09-13,Partial High School,Clerical,M,M,0,2,0,0,45670
18450,NA,Willie,S,Shen,130 North Main St.,NA,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0162,1948-08-23,Partial High School,Clerical,M,M,1,2,1,2,33559
18451,NA,Dale,NA,Pal,5785 Ygnacio Valley Road,NA,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0118,1948-05-08,Partial High School,Clerical,M,M,1,2,1,2,11230
18452,NA,Bruce,D,Martinez,329 Shelly Dr,NA,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0119,1948-06-12,Partial College,Clerical,M,M,0,2,0,3,51172
18454,NA,George,C,Perez,9365 G St.,NA,Burbank,California,United States,91502,296-555-0110,1977-11-23,Partial College,Skilled Manual,M,S,1,2,0,0,86291
18455,NA,Alejandro,NA,Wu,3799 Hilton Way,NA,Coronado,California,United States,92118,284-555-0143,1977-09-25,Partial College,Skilled Manual,M,M,0,2,0,0,83797
18456,NA,Timothy,L,Bailey,896 Shannon Lane,NA,Grossmont,California,United States,91941,871-555-0120,1977-09-05,Partial College,Skilled Manual,M,S,0,2,0,0,88590
18457,NA,Olivia,E,White,5206 Damascus Loop,NA,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0193,1950-01-16,Partial College,Clerical,F,M,0,2,0,3,48265
18459,NA,Toni,NA,Sai,5275 Whitehall Drive,NA,Concord,California,United States,94519,449-555-0139,1980-01-11,Partial College,Skilled Manual,F,S,0,2,0,0,38564
18460,NA,Faith,NA,Butler,3704 Panoramic Drive,NA,Santa Cruz,California,United States,95062,134-555-0152,1980-04-09,Partial College,Skilled Manual,F,S,0,2,0,0,73889
18461,NA,Tina,J,Martinez,9093 Kirker Pass Road,NA,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0118,1952-07-14,High School,Skilled Manual,F,M,0,2,0,3,46506
18465,NA,Jamie,S,Yang,2111 Freedom Court,NA,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0124,1952-02-22,High School,Skilled Manual,F,S,1,2,0,3,47686
18466,NA,Joy,A,Gutierrez,6396 Market Place,NA,Perth,South Australia,Australia,6006,1 (11) 500 555-0128,1953-03-12,Partial College,Skilled Manual,F,M,1,2,0,2,52001
18467,NA,Darren,NA,Townsend,7918 Snyder Lane,NA,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0165,1953-11-24,Partial College,Skilled Manual,M,S,1,2,0,3,70281
18468,NA,Joel,NA,Sanchez,2773 Bonifacio Street,NA,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0135,1953-05-04,Partial College,Skilled Manual,M,S,1,2,0,3,55823
18469,NA,Robyn,A,Rubio,1940 Nulty Drive,NA,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0159,1954-03-10,Partial College,Skilled Manual,F,S,0,2,0,2,96833
18470,NA,Jennifer,NA,Taylor,7461 Megan Dr.,NA,Melton,Victoria,Australia,3337,1 (11) 500 555-0110,1954-10-19,Partial College,Skilled Manual,F,S,0,2,0,2,95175
18471,NA,Paige,J,Stewart,3980 Park Glenn,NA,Burien,Washington,United States,98168,260-555-0145,1975-02-17,Partial College,Skilled Manual,F,S,0,2,0,0,55653
18472,NA,Hannah,C,Ross,7986 Southdale,NA,Puyallup,Washington,United States,98371,561-555-0115,1975-06-04,High School,Skilled Manual,F,S,1,2,0,0,61956
18473,NA,Nathaniel,J,Rogers,2075 Alvina Dr.,NA,La Jolla,California,United States,92806,678-555-0114,1975-05-27,Partial College,Skilled Manual,M,M,1,2,0,0,72640
18474,NA,James,NA,Smith,6013 Meier Road,NA,Long Beach,California,United States,90802,505-555-0184,1975-07-11,Partial College,Skilled Manual,M,M,1,2,0,0,90800
18475,NA,Natalie,T,Brown,974 Peach Place,NA,Yakima,Washington,United States,98901,244-555-0121,1974-05-26,High School,Skilled Manual,F,S,0,2,0,0,49312
18476,NA,Brooke,NA,Rogers,657 West M Street,NA,Berkeley,California,United States,94704,457-555-0144,1974-08-17,High School,Skilled Manual,F,S,0,2,0,0,27731
18477,NA,Angelica,G,Hughes,6622 First Ave.,NA,Lincoln Acres,California,United States,91950,113-555-0156,1973-08-10,Partial College,Skilled Manual,F,S,0,2,0,0,82948
18478,NA,Eduardo,B,Roberts,3341 Teakwood Dr,NA,Bellflower,California,United States,90706,907-555-0129,1973-10-05,Partial College,Professional,M,M,1,2,0,0,80953
18480,NA,Heidi,NA,Suri,1542 Orwood Dr,NA,Burlingame,California,United States,94010,280-555-0183,1973-07-09,Partial College,Professional,F,S,1,2,0,0,68495
18482,NA,Sharon,NA,Nara,1930 Many Lane,NA,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0178,1955-09-15,High School,Skilled Manual,F,S,0,2,0,2,98240
18483,NA,Byron,J,Gill,9924 Trinidad,NA,Perth,South Australia,Australia,6006,1 (11) 500 555-0180,1955-03-10,High School,Skilled Manual,M,S,0,2,0,2,131047
18484,NA,Dustin,M,Sharma,4262 Monterey Ave.,NA,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0113,1955-12-16,High School,Skilled Manual,M,S,0,2,0,2,105430
18485,NA,Devin,NA,Gonzalez,9618 San Rafael,NA,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0110,1955-11-21,High School,Skilled Manual,M,S,1,2,0,2,112723
18486,NA,Kari,NA,Torres,4006 Jane Ct,NA,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0140,1956-12-06,High School,Skilled Manual,F,S,1,2,0,2,66607
18489,NA,Johnny,R,Nara,7800 Olivera Rd.,NA,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0141,1956-09-16,High School,Skilled Manual,M,M,1,2,0,2,74937
18490,NA,Brad,S,Rai,7305 Ten Penny Lane,NA,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0189,1957-11-23,High School,Professional,M,S,0,2,0,2,92897
18491,NA,Michele,D,Gonzalez,2748 Anyway St.,NA,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0119,1957-05-27,High School,Professional,F,S,1,2,0,2,80477
18492,NA,Tamara,H,Johnston,7518 Pepperridge Place,NA,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0194,1958-10-13,Bachelors ,Management,F,S,1,2,1,1,96318
18493,NA,Kaitlin,NA,McDonald,3543 Lori Dr.,NA,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0134,1958-09-03,Bachelors ,Management,F,M,1,3,1,1,103607
18494,NA,Marcus,A,Young,7791 Running Springs Road,NA,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0149,1958-05-07,Bachelors ,Management,M,M,1,4,1,5,177247
18495,NA,Jeremy,E,Phillips,275 South Ranchford Ct,NA,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0187,1958-09-03,Bachelors ,Management,M,S,1,4,1,5,167011
18496,NA,Vincent,NA,Zheng,7199 Santa Fe Dr.,NA,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0193,1958-02-05,Graduate Degree,Management,M,S,1,3,0,0,179653
18497,NA,Fernando,W,Evans,9314 Icicle Way,NA,Woodburn,Oregon,United States,97071,462-555-0162,1973-08-19,Bachelors ,Management,M,S,0,1,0,0,120271
18499,NA,Darren,I,Rodriguez,5414 Cambelback Place,NA,Burien,Washington,United States,98168,122-555-0199,1974-05-20,Partial College,Professional,M,S,1,2,0,0,99681
18500,NA,Jose,NA,Brown,4597 Sunshine Drive,NA,Corvallis,Oregon,United States,97330,802-555-0182,1974-06-25,Partial College,Professional,M,M,1,2,0,0,94204
18501,NA,Alexandra,NA,Powell,7955 Cleveland Rd.,NA,Walla Walla,Washington,United States,99362,528-555-0141,1974-08-11,Partial College,Professional,F,S,0,2,0,0,71877
18502,NA,Pamela,NA,Madan,8494 Rollingwood Dr.,NA,Chula Vista,California,United States,91910,481-555-0164,1974-10-04,High School,Professional,F,M,1,2,0,0,84445
18503,NA,Timothy,E,Peterson,6837 Pirate Lane,NA,Santa Cruz,California,United States,95062,825-555-0169,1966-05-16,Bachelors ,Management,M,S,0,1,0,0,169992
18504,NA,Angel,NA,Adams,9556 Lyman Rd.,NA,Burlingame,California,United States,94010,467-555-0126,1957-02-06,Partial High School,Skilled Manual,M,M,0,2,0,2,82725
18505,NA,Carol,NA,Scott,1837 North Main St.,NA,San Francisco,California,United States,94109,380-555-0153,1957-11-04,High School,Professional,F,M,0,2,0,2,82374
18506,NA,Evan,NA,Bradley,5348 Maryland Dr.,NA,Langley,British Columbia,Canada,V3A 4R2,127-555-0111,1957-01-17,High School,Professional,M,M,0,2,0,2,92684
18507,NA,Edward,NA,Baker,7439 Laguna Niguel,NA,San Francisco,California,United States,94109,309-555-0161,1957-07-13,High School,Professional,M,M,0,2,0,2,86451
18508,NA,Michele,NA,Chander,2785 Snow Drive,NA,Berkeley,California,United States,94704,164-555-0130,1957-07-24,Partial College,Professional,F,S,1,0,2,3,75011
18509,NA,Xavier,G,Foster,9458 Flame Drive,NA,Palo Alto,California,United States,94303,580-555-0159,1956-04-16,High School,Professional,M,M,0,2,0,2,87064
18510,NA,Samuel,A,Washington,6290 Chinquapin Court,NA,West Covina,California,United States,91791,968-555-0187,1956-02-26,High School,Professional,M,S,1,2,0,2,87836
18511,NA,Mya,NA,Jenkins,4595 Sudden Loop,NA,National City,California,United States,91950,339-555-0115,1956-05-23,Partial College,Professional,F,S,1,2,0,3,87045
18512,NA,Alex,L,Torres,3497 Springvale Court,NA,Lincoln Acres,California,United States,91950,438-555-0146,1956-06-08,Partial College,Professional,M,M,0,2,0,3,91079
18513,NA,Edwin,NA,Xu,3396 El Dorado Way,NA,Burlingame,California,United States,94010,766-555-0140,1956-11-19,Partial College,Professional,M,M,0,2,0,3,89782
18514,NA,Anne,NA,Romero,5781 Sharon Dr.,NA,Bellflower,California,United States,90706,332-555-0141,1956-12-17,Partial College,Professional,F,S,1,2,0,3,85921
18515,NA,Gabrielle,NA,Patterson,4224 Almond Avve,NA,Milwaukie,Oregon,United States,97222,322-555-0185,1956-07-08,Partial College,Professional,F,M,0,2,0,3,76057
18516,NA,Juan,NA,Brooks,6576 Lime Ridge Dr.,NA,Renton,Washington,United States,98055,816-555-0165,1932-08-07,Graduate Degree,Management,M,S,1,2,0,3,124731
18517,NA,Tristan,NA,Diaz,1781 Old Mt. View Drive,NA,Issaquah,Washington,United States,98027,343-555-0184,1965-03-06,Bachelors ,Management,M,M,1,4,1,3,110538
18518,NA,Stephanie,NA,Scott,7177 Marsh Drive,NA,Lynnwood,Washington,United States,98036,720-555-0158,1965-05-12,Bachelors ,Management,F,S,1,4,1,4,102611
18519,NA,Alex,NA,Cook,6692 Black Walnut Court,NA,Bellflower,California,United States,90706,628-555-0114,1965-08-24,Partial College,Professional,M,M,1,4,1,4,117054
18520,NA,Rafael,D,Huang,4124 Escobar St,NA,Chula Vista,California,United States,91910,100-555-0197,1965-11-27,Bachelors ,Management,M,M,1,3,2,2,163260
18521,NA,Meghan,E,Rowe,5325 Pinecreek Way,NA,Chula Vista,California,United States,91910,120-555-0115,1965-03-20,Bachelors ,Management,F,M,1,4,2,2,146283
18522,NA,Jeremiah,L,Smith,6124 Clay Road,NA,Long Beach,California,United States,90802,946-555-0172,1965-03-08,Graduate Degree,Management,M,M,1,4,1,1,185190
18523,NA,Samuel,M,Foster,269 Red Leaf Way,NA,Metchosin,British Columbia,Canada,V9,718-555-0125,1964-07-13,Bachelors ,Management,M,M,1,0,3,4,141307
18524,NA,Edward,E,Alexander,9755 Glen Road,NA,Port Hammond,British Columbia,Canada,V6B 3P7,139-555-0181,1964-03-25,Bachelors ,Management,M,M,1,0,3,4,141573
18525,NA,Jack,R,Lal,1306 B St.,NA,Metchosin,British Columbia,Canada,V9,580-555-0160,1963-04-02,Graduate Degree,Professional,M,M,1,0,2,3,107249
18526,NA,Kevin,NA,Hernandez,4635 Patterson Court,NA,San Francisco,California,United States,94109,140-555-0154,1962-12-24,Bachelors ,Professional,M,S,0,1,0,1,100286
18527,NA,Jonathan,B,Baker,1560 Harbor View Drive,NA,Tacoma,Washington,United States,98403,110-555-0142,1962-08-28,Partial College,Skilled Manual,M,M,1,1,0,1,77470
18528,NA,John,M,Rodriguez,5371 El Pintado Road,NA,Lakewood,California,United States,90712,582-555-0179,1962-11-03,Partial College,Skilled Manual,M,M,1,1,0,1,89809
18529,NA,Albert,W,Castro,1083 W. Hookston Road,NA,Chantilly,Virginia,United States,20151,322-555-0132,1961-02-19,High School,Skilled Manual,M,S,1,3,3,4,50930
18530,NA,Wyatt,M,Evans,6532 Pinecrest Rd,#508,Sedro Woolley,Washington,United States,98284,616-555-0157,1942-12-20,Graduate Degree,Management,M,M,1,2,0,3,119278
18531,NA,Thomas,NA,Simmons,1207 Erie Dr,NA,Imperial Beach,California,United States,91932,804-555-0129,1942-02-14,Graduate Degree,Management,M,S,1,2,0,3,95371
18532,NA,Marcus,NA,Russell,253 Marfargoa Drive,NA,Issaquah,Washington,United States,98027,157-555-0150,1942-05-10,Bachelors ,Management,M,M,1,2,0,5,91557
18533,NA,Lucas,S,Martinez,9295 Arcadia Pl,NA,West Covina,California,United States,91791,984-555-0111,1942-08-26,Bachelors ,Management,M,M,1,2,0,5,107049
18534,NA,Hunter,NA,Collins,7407 Spring Water St.,NA,Seattle,Washington,United States,98104,200-555-0190,1943-11-27,Graduate Degree,Management,M,M,1,2,0,3,118629
18535,NA,Donald,NA,Kapoor,1830 Tabora Drive,NA,Cliffside,British Columbia,Canada,V8Y 1L1,274-555-0190,1943-10-07,Graduate Degree,Management,M,S,1,2,0,4,113750
18536,NA,Hailey,J,Coleman,9231 Santa Ana Drive,NA,National City,California,United States,91950,671-555-0191,1943-03-22,Graduate Degree,Management,F,M,1,2,0,4,90797
18537,NA,Kathryn,L,Carson,4370 Trafalgar Circle,NA,Beverly Hills,California,United States,90210,666-555-0130,1943-01-04,Bachelors ,Management,F,S,1,2,0,5,94398
18539,NA,Riley,M,Russell,535 La Salle Street,NA,Grossmont,California,United States,91941,401-555-0112,1943-02-18,Bachelors ,Management,F,M,1,2,0,5,105059
18540,NA,Victoria,M,Perry,5717 Shenandoah Drive,NA,Fremont,California,United States,94536,522-555-0115,1943-06-28,Bachelors ,Management,F,S,1,2,0,5,92150
18541,NA,Kayla,C,Jones,9516 Village Road,NA,Westminster,British Columbia,Canada,V3L 1H4,206-555-0113,1943-07-06,Bachelors ,Management,F,M,1,2,0,5,106956
18542,NA,Dustin,E,She,4627 Lakefield Place,NA,Burien,Washington,United States,98168,779-555-0113,1943-07-03,Bachelors ,Management,M,M,1,2,0,5,130167
18543,NA,Dalton,R,Wilson,5703 Rose Dr,NA,Grossmont,California,United States,91941,116-555-0143,1944-03-24,High School,Professional,M,M,0,2,0,4,62807
18544,NA,Riley,L,Washington,5194 Mendouno Dr,NA,Victoria,British Columbia,Canada,V8V,708-555-0131,1944-12-01,High School,Professional,F,M,0,2,0,4,56261
18545,NA,Ian,L,Clark,4794 Curtis Drive,NA,Kirkland,Washington,United States,98033,185-555-0165,1944-11-11,High School,Professional,M,M,0,2,0,4,56366
18546,NA,Pieter,NA,Wycoff,3794 Francine Court,NA,Clarkston,Georgia,United States,30021,354-555-0161,1972-06-23,Graduate Degree,Skilled Manual,F,M,1,0,0,1,82272
18547,NA,Ethan,L,Johnson,4049 Hale Court,NA,San Carlos,California,United States,94070,621-555-0123,1972-03-06,Graduate Degree,Professional,M,M,1,0,0,2,113543
18548,NA,Jordan,E,Powell,4201 San Carlos,NA,National City,California,United States,91950,382-555-0134,1970-02-07,Bachelors ,Skilled Manual,M,M,1,0,1,1,70581
18549,NA,Sierra,NA,Collins,9627 Kendall Rd,NA,Victoria,British Columbia,Canada,V8V,756-555-0178,1970-10-13,Bachelors ,Skilled Manual,F,M,1,0,1,1,49919
18550,NA,Julia,R,Griffin,3382 Greer Ave,NA,Spring Valley,California,United States,91977,305-555-0182,1970-10-20,Bachelors ,Skilled Manual,F,M,1,1,1,1,57835
18551,NA,Chloe,E,Hall,210 Stanley Dollar Dr.,NA,Everett,Washington,United States,98201,710-555-0180,1970-04-05,Bachelors ,Skilled Manual,F,M,1,1,1,1,41445
18552,NA,Kelsey,NA,Goel,9376 Cross Road,NA,Concord,California,United States,94519,129-555-0179,1970-10-04,Bachelors ,Skilled Manual,F,M,1,1,1,1,42096
18553,NA,Alex,K,Roberts,7889 Mitchelleanjen Ln.,NA,Lake Oswego,Oregon,United States,97034,780-555-0125,1970-07-07,Bachelors ,Skilled Manual,M,M,1,1,1,1,67295
18554,NA,Isabelle,D,Ross,1140 Panoramic Drive,NA,Port Hammond,British Columbia,Canada,V6B 3P7,562-555-0128,1970-11-18,Graduate Degree,Professional,F,M,1,0,0,1,104000
18555,NA,Muniraju,NA,Pulipalyam,4606 Charming Court,NA,Torrance,California,United States,90505,162-555-0173,1970-10-17,Graduate Degree,Professional,F,M,1,0,0,1,101799
18556,NA,Ruben,NA,Perez,6211 Blenheim Way,NA,Concord,California,United States,94519,410-555-0158,1969-10-03,Bachelors ,Skilled Manual,M,M,1,0,2,2,43090
18557,NA,Bailey,R,Lopez,8486 Julpum Loop,NA,Cliffside,British Columbia,Canada,V8Y 1L1,444-555-0141,1971-03-20,Graduate Degree,Professional,F,M,1,0,0,1,90858
18559,NA,Lucas,NA,Adams,2500 Ward Court,NA,Sedro Woolley,Washington,United States,98284,300-555-0118,1971-12-17,Graduate Degree,Professional,M,M,1,0,0,1,112146
18560,NA,Anna,S,Miller,2073 Hilltop Road,NA,Burbank,California,United States,91502,160-555-0184,1971-11-02,Graduate Degree,Professional,F,M,1,0,0,2,92650
18561,NA,Carol,A,Torres,9117 Jacqueline Way,NA,Colma,California,United States,94014,237-555-0161,1971-07-19,Graduate Degree,Professional,F,S,1,0,0,2,84402
18562,NA,Mary,P,Wright,5745 St. Paul Way,NA,Novato,California,United States,94947,160-555-0188,1969-06-16,Graduate Degree,Professional,F,M,1,0,0,1,99313
18564,NA,John,T,Moore,5117 Oak Creek Ct.,NA,Grossmont,California,United States,91941,171-555-0191,1967-05-07,Bachelors ,Professional,M,S,0,1,0,0,67745
18565,NA,Dalton,C,Bryant,1798 Westbury Dr.,NA,Lebanon,Oregon,United States,97355,389-555-0150,1970-03-15,Graduate Degree,Professional,M,M,1,0,0,2,120764
18566,NA,Bryce,NA,Peterson,6451 Greenwood Pl.,NA,Daly City,California,United States,94015,492-555-0163,1970-09-17,Graduate Degree,Professional,M,M,1,0,0,4,114579
18567,NA,Madison,NA,Barnes,2975 Roslyn Road,NA,San Gabriel,California,United States,91776,625-555-0162,1967-01-04,Bachelors ,Skilled Manual,F,S,1,1,2,2,48236
18568,NA,Mya,M,Bennett,3913 Euclid Ave.,NA,El Cajon,California,United States,92020,905-555-0121,1967-06-20,Bachelors ,Skilled Manual,F,S,1,1,2,2,47266
18569,NA,Emma,E,Bryant,7909 Yorba Linda,NA,Salem,Oregon,United States,97301,329-555-0133,1966-04-05,Graduate Degree,Professional,F,M,1,0,0,0,89039
18570,NA,Mason,A,Peterson,7438 Sony Hill Circle,NA,Langford,British Columbia,Canada,V9,757-555-0144,1966-04-22,Graduate Degree,Professional,M,S,1,0,0,0,122351
18571,NA,Cameron,S,Kumar,8785 Whitehall Drive,NA,Vancouver,British Columbia,Canada,V7L 4J4,571-555-0120,1966-11-06,Graduate Degree,Professional,M,S,1,0,0,0,107736
18572,NA,Danielle,NA,Watson,4986 Norse Drive,NA,Berkeley,California,United States,94704,668-555-0171,1966-11-16,Graduate Degree,Professional,F,M,1,0,0,0,77513
18573,NA,Andrea,NA,Phillips,5484 Cornwall Court,NA,Sooke,British Columbia,Canada,V0,936-555-0114,1966-06-17,Graduate Degree,Professional,F,M,1,0,0,0,91472
18574,NA,Kaitlyn,L,Taylor,4215 Greenhills Circle,NA,Los Angeles,California,United States,90012,798-555-0110,1966-10-20,Graduate Degree,Professional,F,M,1,0,0,0,93137
18575,NA,Erin,R,Stewart,8853 Spring Hill Drive,NA,Downey,California,United States,90241,805-555-0162,1966-10-14,Graduate Degree,Professional,F,M,1,0,0,0,98955
18576,NA,Emily,NA,Coleman,4125 Adobe Dr.,NA,Woodland Hills,California,United States,91364,165-555-0130,1966-07-16,Graduate Degree,Professional,F,M,1,0,0,0,100809
18577,NA,Isabelle,C,Winston,3876 Berry Court,NA,San Carlos,California,United States,94070,159-555-0119,1966-06-22,Graduate Degree,Professional,F,M,1,0,0,0,110371
18578,NA,Patrick,M,Rogers,9806 North Star Dr.,NA,Novato,California,United States,94947,306-555-0183,1966-06-13,Graduate Degree,Professional,M,S,1,0,0,0,104683
18579,NA,William,M,Brown,9526 Baird Court,NA,Beaverton,Oregon,United States,97005,743-555-0151,1966-03-15,Graduate Degree,Professional,M,M,1,0,0,4,111616
18580,NA,Emma,A,Anderson,7554 Grammercy Lane,NA,Langley,British Columbia,Canada,V3A 4R2,154-555-0154,1969-10-10,Graduate Degree,Professional,F,M,1,0,0,2,107346
18581,NA,Melinda,NA,Dominguez,7776 Partridge Dr.,NA,Clackamas,Oregon,United States,97015-6403,344-555-0119,1969-06-08,Graduate Degree,Professional,F,S,1,0,0,5,97730
18582,NA,Bryan,NA,Morgan,6595 Trailview Circle,NA,Marysville,Washington,United States,98270,626-555-0137,1969-01-25,Graduate Degree,Professional,M,M,1,0,0,5,117643
18583,NA,Luis,NA,Kumar,9507 MountainAire Drive,NA,Redmond,Washington,United States,98052,160-555-0157,1969-07-17,Graduate Degree,Professional,M,S,1,2,5,5,115643
18585,NA,Katherine,NA,Blue,8837 Paris Lane,NA,Bellflower,California,United States,90706,884-555-0184,1969-08-27,Graduate Degree,Professional,F,M,1,2,5,5,93187
18586,NA,Benjamin,NA,Patterson,2934 Treat Blvd,NA,Grossmont,California,United States,91941,178-555-0184,1969-08-22,Graduate Degree,Professional,M,S,1,0,0,2,138029
18587,NA,Monica,NA,Arun,1747 Corte Segundo,NA,Burien,Washington,United States,98168,943-555-0153,1965-08-04,Bachelors ,Professional,F,S,0,1,0,0,57934
18588,NA,Isabella,NA,Rogers,1946 Valley Crest Drive,NA,Seattle,Washington,United States,98104,199-555-0140,1965-11-18,Bachelors ,Professional,F,S,0,1,0,0,48652
18589,NA,Anna,NA,Stewart,2482 Buckingham Dr.,NA,Bremerton,Washington,United States,98312,680-555-0159,1965-07-05,Bachelors ,Professional,F,S,0,1,0,0,60589
18590,NA,Valerie,R,Sun,5965 Sugarland Circle,NA,Burbank,California,United States,91502,578-555-0190,1965-09-23,Bachelors ,Skilled Manual,F,S,1,1,3,3,87895
